customer_id,operator,circle,city_tier,age,gender,plan_type,device_type,tenure_months,monthly_recharge_inr,plan_validity_days,days_since_last_recharge,payment_channel,ott_bundle,data_gb_month,voice_minutes_month,sms_per_month,recharge_change_pct,data_change_pct,dual_sim,five_g_area,call_drop_rate_pct,network_complaints_3m,care_calls_3m,churn
IN108406,Airtel,Uttar Pradesh,Tier-3,34,Female,Prepaid,Feature phone,38,117,56,25,Retail shop,0,0.2,287,25,-29.1,-17.4,0,0,2.4,0,1,1
IN108407,Jio,Gujarat,Tier-2,26,Male,Prepaid,4G smartphone,84,146,28,15,Operator app,0,12.3,149,17,39.3,2.7,0,1,1.7,0,0,0
IN108408,Vi,Mumbai,Tier-3,18,Male,Prepaid,Feature phone,8,196,28,16,UPI app,0,0.5,340,18,11.8,0.3,0,1,3.8,1,0,0
IN108409,Jio,Rajasthan,Rural,49,Female,Prepaid,4G smartphone,36,143,28,20,UPI app,0,17.6,755,18,-4.8,9.1,0,1,2.1,0,2,0
IN108410,Jio,Mumbai,Rural,31,Female,Prepaid,5G smartphone,44,593,28,21,Retail shop,1,37.0,381,11,15.7,-14.5,1,0,4.3,0,1,0
IN108411,Jio,Mumbai,Tier-3,20,Male,Prepaid,4G smartphone,19,235,28,6,Operator app,0,17.8,527,24,4.3,22.8,0,0,0.7,2,1,0
IN108412,Jio,Rajasthan,Tier-3,33,Female,Postpaid,4G smartphone,11,431,30,9,Auto-debit,0,13.9,301,21,9.8,-30.9,0,0,4.0,0,0,0
IN108413,Airtel,Gujarat,Tier-2,31,Female,Prepaid,4G smartphone,71,376,28,21,UPI app,0,25.7,350,23,17.6,36.8,1,0,2.3,0,0,0
IN108414,Airtel,Mumbai,Rural,36,Female,Postpaid,5G smartphone,57,431,30,2,Auto-debit,0,44.7,405,22,15.2,49.6,1,0,4.5,1,1,0
IN108415,Vi,Bihar,Metro,28,Female,Prepaid,4G smartphone,2,291,56,30,Retail shop,0,28.8,241,20,19.8,10.3,1,1,3.2,0,1,0
IN108416,BSNL,Mumbai,Metro,35,Female,Prepaid,4G smartphone,1,569,28,37,Retail shop,1,11.6,440,13,11.5,19.2,0,1,2.3,0,0,0
IN108417,Vi,Delhi,Tier-3,41,Female,Prepaid,5G smartphone,22,104,56,9,Retail shop,1,17.5,260,16,5.1,-18.4,0,0,2.2,1,0,0
IN108418,Airtel,Bihar,Tier-2,18,Male,Prepaid,4G smartphone,10,180,28,13,UPI app,0,13.9,515,18,-12.6,34.8,0,1,3.2,1,0,0
IN108419,Airtel,Karnataka,Tier-3,25,Male,Prepaid,4G smartphone,12,260,28,1,Retail shop,0,16.4,511,26,7.2,-20.2,0,0,0.5,1,1,0
IN108420,Airtel,Karnataka,Metro,40,Male,Prepaid,4G smartphone,1,215,28,26,Operator app,0,18.3,569,21,-10.0,-3.7,0,1,5.1,0,1,0
IN108421,Vi,Gujarat,Metro,26,Male,Prepaid,4G smartphone,11,214,84,22,UPI app,0,6.2,306,25,-3.0,44.8,0,1,1.2,0,0,0
IN108422,Jio,West Bengal,Tier-3,31,Male,Prepaid,4G smartphone,28,289,28,24,UPI app,1,10.0,525,17,10.5,6.7,1,1,0.4,0,1,0
IN108423,BSNL,Maharashtra,Tier-3,27,Male,Prepaid,5G smartphone,18,170,28,12,Operator app,0,21.5,270,17,-5.6,17.9,0,1,0.8,0,0,0
IN108424,Airtel,Bihar,Rural,27,Male,Prepaid,5G smartphone,54,218,28,21,UPI app,0,36.3,517,24,-15.4,-3.7,0,1,2.6,1,1,0
IN108425,Jio,Delhi,Tier-2,27,Male,Prepaid,4G smartphone,1,231,84,8,UPI app,0,8.2,417,25,21.6,6.2,1,0,2.8,1,0,0
IN108426,Vi,Bihar,Metro,19,Female,Prepaid,Feature phone,57,339,28,15,UPI app,0,0.6,369,24,16.6,21.1,1,1,3.6,1,1,0
IN108427,Airtel,Karnataka,Metro,36,Male,Prepaid,Feature phone,43,290,56,13,UPI app,0,0.3,525,24,-24.2,19.8,1,1,3.3,1,1,0
IN108428,BSNL,West Bengal,Tier-2,42,Female,Prepaid,4G smartphone,31,338,28,24,UPI app,0,10.6,220,13,-5.5,-3.4,1,1,3.0,2,0,0
IN108429,Jio,Tamil Nadu,Metro,30,Female,Prepaid,4G smartphone,56,419,28,11,UPI app,1,9.0,364,25,-9.2,-15.6,1,1,2.1,1,1,0
IN108430,Airtel,Karnataka,Rural,41,Female,Prepaid,4G smartphone,107,150,56,38,Retail shop,0,17.1,471,19,-23.1,-21.3,1,0,1.4,0,1,0
IN108431,Airtel,Tamil Nadu,Metro,27,Male,Prepaid,4G smartphone,18,170,56,3,UPI app,0,22.1,109,20,-10.8,-0.2,1,1,3.7,0,0,1
IN108432,Vi,Maharashtra,Rural,26,Male,Prepaid,4G smartphone,82,183,28,1,Retail shop,0,41.6,262,21,-6.9,13.5,0,1,6.4,3,3,0
IN108433,Jio,Rajasthan,Tier-3,36,Female,Prepaid,4G smartphone,1,176,84,60,UPI app,0,18.2,291,16,-12.7,54.0,0,0,1.0,1,1,0
IN108434,Jio,Mumbai,Tier-3,36,Female,Prepaid,4G smartphone,13,168,84,57,Retail shop,0,13.9,176,18,-13.6,25.5,1,0,2.8,1,0,1
IN108435,Vi,West Bengal,Metro,30,Female,Postpaid,Feature phone,53,375,30,5,Auto-debit,0,0.4,305,27,13.2,16.9,0,1,2.0,0,0,0
IN108436,Jio,Rajasthan,Metro,38,Male,Prepaid,4G smartphone,16,260,28,11,Operator app,0,17.1,606,15,-22.2,-11.0,1,1,1.1,0,0,1
IN108437,Vi,Gujarat,Tier-2,19,Male,Prepaid,4G smartphone,38,255,56,37,UPI app,0,47.8,457,20,5.5,20.5,0,1,1.0,1,2,0
IN108438,BSNL,Bihar,Tier-3,28,Male,Postpaid,4G smartphone,80,402,30,24,Auto-debit,0,10.4,270,26,16.8,-15.3,0,1,1.3,1,1,0
IN108439,Airtel,Delhi,Tier-3,41,Female,Prepaid,5G smartphone,7,212,84,43,UPI app,0,73.2,474,18,2.7,16.7,0,0,3.1,0,0,0
IN108440,Jio,Tamil Nadu,Tier-2,41,Male,Prepaid,5G smartphone,10,316,56,31,Retail shop,0,44.7,523,19,1.9,-4.7,1,1,3.1,0,1,1
IN108441,Airtel,Uttar Pradesh,Tier-2,40,Male,Prepaid,5G smartphone,18,414,28,31,UPI app,0,22.2,206,21,-15.8,-14.1,1,1,2.8,1,0,0
IN108442,Airtel,Maharashtra,Rural,42,Female,Prepaid,4G smartphone,120,328,28,4,Retail shop,0,16.0,393,18,10.1,21.9,0,1,2.4,1,1,0
IN108443,Jio,Tamil Nadu,Tier-2,28,Male,Prepaid,5G smartphone,31,200,365,94,Retail shop,0,13.3,367,24,-33.7,-7.1,0,1,2.1,1,2,0
IN108444,Vi,Karnataka,Metro,18,Male,Prepaid,4G smartphone,1,230,84,59,Retail shop,0,20.0,339,26,9.2,32.0,0,0,2.3,0,1,0
IN108445,Airtel,Rajasthan,Tier-2,29,Male,Prepaid,4G smartphone,7,155,28,4,Retail shop,0,8.9,369,27,6.8,-5.9,1,0,4.7,1,1,0
IN108446,Jio,Karnataka,Tier-2,38,Female,Prepaid,4G smartphone,1,335,28,17,UPI app,0,16.3,448,16,-9.7,32.1,0,0,1.0,0,2,0
IN108447,Jio,Bihar,Tier-2,39,Female,Prepaid,5G smartphone,17,268,28,18,UPI app,0,29.7,275,18,-18.0,-10.9,0,1,2.8,0,0,0
IN108448,Airtel,Delhi,Tier-3,26,Male,Prepaid,5G smartphone,22,355,84,8,Retail shop,0,37.6,374,20,-23.7,-33.6,0,0,3.1,2,3,1
IN108449,Vi,Uttar Pradesh,Tier-3,22,Male,Prepaid,4G smartphone,4,230,28,4,Retail shop,0,12.5,44,12,40.5,-10.9,1,0,3.1,1,0,0
IN108450,BSNL,West Bengal,Tier-3,23,Female,Postpaid,4G smartphone,11,407,30,17,Auto-debit,0,19.0,278,14,-24.6,-7.6,0,0,4.4,0,1,0
IN108451,Airtel,Bihar,Metro,26,Male,Prepaid,4G smartphone,34,294,56,12,Retail shop,0,12.9,67,26,-17.7,-2.2,0,1,0.7,0,0,0
IN108452,Airtel,Gujarat,Metro,18,Male,Prepaid,5G smartphone,81,278,28,14,UPI app,0,26.9,299,20,-15.6,46.1,1,1,4.8,1,0,0
IN108453,BSNL,Delhi,Rural,26,Female,Prepaid,5G smartphone,28,149,84,105,UPI app,0,39.3,170,28,10.8,-17.6,0,0,1.3,0,1,0
IN108454,Airtel,Gujarat,Tier-2,32,Female,Prepaid,4G smartphone,2,259,28,14,Operator app,0,7.7,348,27,-1.9,24.6,0,1,1.8,0,0,0
IN108455,Airtel,Tamil Nadu,Tier-2,31,Female,Postpaid,Feature phone,102,425,30,10,Auto-debit,0,0.5,225,17,-0.3,-15.5,0,1,3.0,0,0,0
IN108456,BSNL,Rajasthan,Tier-2,28,Female,Prepaid,5G smartphone,2,409,56,26,UPI app,0,21.7,241,18,-0.0,-21.9,1,1,1.0,0,0,0
IN108457,Vi,Gujarat,Tier-3,25,Female,Prepaid,4G smartphone,45,118,84,27,UPI app,1,11.5,365,30,-10.4,1.2,0,1,3.0,2,0,0
IN108458,Jio,Mumbai,Metro,26,Female,Postpaid,4G smartphone,71,1047,30,10,UPI app,1,7.6,292,15,32.6,36.6,0,1,3.1,0,0,0
IN108459,Jio,Tamil Nadu,Rural,26,Male,Prepaid,5G smartphone,2,161,28,13,Retail shop,0,14.5,375,14,39.8,-32.1,1,1,2.7,1,3,0
IN108460,Vi,Rajasthan,Tier-2,39,Female,Prepaid,4G smartphone,17,99,28,56,UPI app,0,12.4,180,19,40.2,8.5,0,0,2.2,0,1,0
IN108461,Jio,Bihar,Rural,31,Female,Prepaid,5G smartphone,56,102,365,329,UPI app,0,30.0,284,18,-14.2,14.1,0,1,3.5,2,3,0
IN108462,Jio,West Bengal,Tier-2,63,Male,Prepaid,5G smartphone,6,246,84,50,UPI app,0,35.9,448,16,-11.1,4.2,0,1,2.5,0,1,0
IN108463,Vi,Karnataka,Tier-3,28,Male,Prepaid,4G smartphone,17,186,365,223,Retail shop,0,14.9,379,17,-15.2,-2.1,1,0,0.4,0,0,0
IN108464,Jio,Tamil Nadu,Tier-2,36,Male,Prepaid,4G smartphone,1,290,84,22,UPI app,0,19.3,325,23,4.3,-58.9,1,1,3.9,2,3,1
IN108465,Jio,Gujarat,Rural,28,Male,Prepaid,5G smartphone,38,165,28,3,UPI app,0,24.8,177,20,6.8,7.1,1,0,2.7,2,0,0
IN108466,Jio,Maharashtra,Tier-2,28,Male,Prepaid,4G smartphone,29,308,28,14,Retail shop,0,12.8,173,20,-30.1,16.8,0,1,6.1,3,3,1
IN108467,Jio,Karnataka,Rural,47,Male,Prepaid,5G smartphone,16,192,56,16,Retail shop,0,67.3,257,32,-3.2,30.8,1,0,5.5,1,2,0
IN108468,Jio,Karnataka,Rural,41,Female,Postpaid,Feature phone,13,552,30,20,UPI app,1,0.7,203,21,16.9,-39.2,0,0,4.8,2,2,0
IN108469,Jio,Mumbai,Tier-3,18,Female,Postpaid,5G smartphone,19,670,30,19,Auto-debit,1,22.9,241,31,21.4,48.4,0,0,3.2,1,1,0
IN108470,Jio,Uttar Pradesh,Tier-2,21,Male,Prepaid,4G smartphone,4,300,28,1,Operator app,0,13.4,262,17,-12.8,30.2,0,1,5.5,2,1,1
IN108471,Vi,Uttar Pradesh,Tier-2,30,Male,Prepaid,4G smartphone,4,227,84,21,Retail shop,0,9.7,286,17,-16.1,-12.8,1,0,2.7,1,1,0
IN108472,Jio,Maharashtra,Rural,26,Female,Prepaid,4G smartphone,40,315,28,25,UPI app,1,29.3,373,22,1.1,26.5,1,0,2.0,1,0,0
IN108473,Airtel,Bihar,Rural,18,Female,Postpaid,4G smartphone,2,429,30,10,Auto-debit,0,15.7,199,17,-6.7,19.8,1,1,3.7,1,1,0
IN108474,Airtel,West Bengal,Metro,33,Male,Prepaid,Feature phone,49,232,28,4,Retail shop,0,0.3,236,25,20.7,-8.4,0,0,2.6,1,1,0
IN108475,Airtel,Maharashtra,Tier-2,18,Female,Prepaid,5G smartphone,20,217,56,30,UPI app,0,28.8,147,19,19.6,23.8,0,1,2.0,1,3,1
IN108476,Vi,Tamil Nadu,Metro,33,Male,Prepaid,Feature phone,76,343,56,61,Operator app,0,0.2,347,27,27.9,-17.0,1,1,2.1,0,1,1
IN108477,Jio,West Bengal,Tier-2,39,Male,Prepaid,4G smartphone,120,357,28,47,UPI app,0,12.8,490,23,-21.1,3.5,0,0,1.5,0,0,0
IN108478,Airtel,Bihar,Tier-2,40,Male,Prepaid,4G smartphone,2,318,28,19,UPI app,0,14.8,389,23,-14.9,-72.8,0,1,1.6,1,0,0
IN108479,Vi,Delhi,Rural,30,Female,Prepaid,5G smartphone,17,242,56,18,UPI app,0,24.8,121,16,0.5,27.9,0,0,3.9,1,1,0
IN108480,Airtel,Tamil Nadu,Metro,47,Female,Prepaid,4G smartphone,20,263,365,75,UPI app,0,17.1,63,21,-39.2,-13.7,0,0,1.3,0,0,1
IN108481,Airtel,Delhi,Rural,35,Female,Prepaid,4G smartphone,12,280,28,6,Operator app,0,17.5,710,25,13.0,-19.3,1,0,3.5,3,0,1
IN108482,Vi,Karnataka,Rural,40,Male,Prepaid,4G smartphone,55,192,28,15,UPI app,1,19.4,455,23,6.0,6.4,1,0,4.2,0,1,0
IN108483,Jio,Delhi,Tier-2,24,Male,Prepaid,4G smartphone,8,208,84,22,Retail shop,1,20.9,355,21,28.7,-3.2,1,1,2.1,3,4,0
IN108484,Vi,Maharashtra,Tier-2,47,Male,Prepaid,4G smartphone,28,129,28,1,UPI app,0,26.4,478,16,17.8,-15.9,0,1,1.9,0,2,0
IN108485,Vi,Rajasthan,Tier-3,31,Male,Prepaid,4G smartphone,1,266,28,35,Retail shop,1,18.7,324,19,13.3,-21.2,0,0,1.6,0,1,0
IN108486,BSNL,Bihar,Tier-2,47,Female,Prepaid,4G smartphone,51,205,28,4,Operator app,1,9.6,346,20,-0.3,-4.9,0,1,0.5,1,1,0
IN108487,Airtel,Karnataka,Tier-3,45,Female,Prepaid,5G smartphone,13,147,84,32,UPI app,0,61.2,222,25,10.6,-2.4,0,1,1.6,2,4,0
IN108488,Vi,West Bengal,Tier-3,34,Male,Prepaid,4G smartphone,18,138,28,6,UPI app,1,44.7,312,20,39.1,5.3,0,0,2.5,3,1,0
IN108489,Jio,Tamil Nadu,Metro,36,Female,Prepaid,5G smartphone,24,410,28,18,Operator app,1,19.4,369,20,6.3,-15.7,0,1,1.9,1,2,0
IN108490,Airtel,Tamil Nadu,Rural,30,Male,Prepaid,4G smartphone,11,203,28,6,Retail shop,0,10.3,312,26,-10.8,-2.8,0,1,5.6,0,1,0
IN108491,BSNL,West Bengal,Tier-2,23,Male,Prepaid,4G smartphone,27,301,56,9,UPI app,0,26.4,321,12,2.5,0.6,1,1,1.5,0,1,0
IN108492,Jio,West Bengal,Metro,37,Male,Postpaid,4G smartphone,4,637,30,6,Auto-debit,1,25.7,95,22,20.8,38.0,0,1,0.5,1,1,0
IN108493,Vi,Maharashtra,Rural,37,Female,Prepaid,4G smartphone,13,194,28,19,UPI app,0,12.4,481,26,16.1,-42.9,0,0,2.7,3,1,0
IN108494,Jio,Delhi,Metro,18,Male,Prepaid,4G smartphone,42,295,56,25,UPI app,0,7.5,430,18,15.4,-45.5,1,1,3.8,1,4,1
IN108495,Jio,Uttar Pradesh,Metro,31,Male,Postpaid,4G smartphone,41,457,30,26,Auto-debit,0,6.6,108,20,5.9,29.2,0,1,0.3,0,0,0
IN108496,Airtel,Karnataka,Tier-2,40,Male,Prepaid,4G smartphone,6,335,84,10,UPI app,0,11.2,250,11,6.6,30.1,1,0,2.2,1,0,0
IN108497,Vi,Delhi,Tier-2,46,Female,Postpaid,5G smartphone,43,427,30,15,Auto-debit,0,59.1,112,13,26.5,33.5,0,0,4.0,2,0,0
IN108498,Jio,Delhi,Tier-2,39,Male,Prepaid,4G smartphone,74,208,28,27,Operator app,1,16.7,544,25,-5.0,10.6,0,0,1.5,0,1,0
IN108499,Airtel,Uttar Pradesh,Tier-3,18,Female,Prepaid,4G smartphone,11,245,28,12,Operator app,0,12.6,565,19,-10.5,18.9,1,1,3.5,0,1,0
IN108500,Airtel,Mumbai,Tier-2,21,Female,Prepaid,4G smartphone,13,362,28,28,UPI app,0,33.0,374,23,-10.5,4.0,0,1,3.0,3,3,1
IN108501,Vi,Gujarat,Tier-3,28,Female,Prepaid,4G smartphone,1,173,84,13,UPI app,0,18.6,343,16,8.2,4.3,0,0,0.8,0,0,0
IN108502,Airtel,Delhi,Metro,45,Male,Prepaid,4G smartphone,119,391,28,29,Retail shop,0,12.5,458,34,-17.6,-0.2,1,1,0.7,0,2,1
IN108503,Jio,Karnataka,Tier-2,25,Male,Prepaid,Feature phone,56,282,28,9,Retail shop,0,0.3,472,21,0.1,-8.5,0,1,2.6,0,2,0
IN108504,Jio,Bihar,Rural,42,Male,Prepaid,5G smartphone,6,177,365,217,Operator app,0,19.9,575,23,-13.9,10.0,0,1,3.6,1,1,0
IN108505,Airtel,Gujarat,Rural,25,Female,Prepaid,4G smartphone,19,186,56,26,UPI app,0,33.2,538,15,5.4,48.0,1,1,5.3,1,0,0
IN108506,Jio,Maharashtra,Tier-3,37,Female,Prepaid,5G smartphone,24,208,28,2,UPI app,0,28.3,432,15,-34.9,-43.0,1,1,3.3,1,2,1
IN108507,Airtel,Delhi,Tier-2,22,Male,Postpaid,5G smartphone,63,625,30,2,UPI app,0,14.0,347,16,-8.8,-0.4,1,1,3.7,0,1,0
IN108508,BSNL,Delhi,Tier-2,30,Male,Prepaid,Feature phone,11,377,28,0,UPI app,1,0.4,276,20,11.4,11.4,0,1,1.8,2,3,0
IN108509,Vi,Bihar,Rural,20,Male,Prepaid,4G smartphone,1,212,28,3,Retail shop,0,18.4,468,19,23.5,6.0,1,0,1.9,1,0,0
IN108510,Airtel,Gujarat,Rural,46,Male,Prepaid,4G smartphone,39,174,28,10,UPI app,0,15.6,265,15,7.6,-12.0,0,0,2.9,0,1,0
IN108511,Jio,Bihar,Tier-3,25,Male,Prepaid,Feature phone,50,184,56,52,Operator app,0,1.0,378,14,-28.4,-11.6,1,1,3.9,2,2,1
IN108512,Jio,Rajasthan,Tier-2,18,Female,Prepaid,Feature phone,19,264,84,25,Retail shop,0,0.8,254,21,-18.1,11.2,1,1,4.5,2,1,0
IN108513,BSNL,Delhi,Metro,18,Male,Prepaid,5G smartphone,33,254,28,4,Retail shop,0,19.0,130,18,9.4,-4.4,0,0,2.6,1,0,0
IN108514,Jio,Rajasthan,Metro,31,Male,Prepaid,4G smartphone,31,161,84,86,UPI app,0,11.5,388,13,3.5,32.9,1,1,2.3,2,3,0
IN108515,Jio,Uttar Pradesh,Metro,27,Female,Prepaid,5G smartphone,9,448,28,39,Operator app,0,33.8,486,27,25.2,18.0,1,1,1.7,0,0,1
IN108516,Vi,West Bengal,Tier-2,38,Female,Prepaid,4G smartphone,12,241,28,13,Operator app,0,19.6,199,18,38.0,-28.8,0,1,0.6,1,0,0
IN108517,Airtel,Uttar Pradesh,Metro,29,Male,Postpaid,4G smartphone,15,645,30,22,Auto-debit,0,10.4,234,27,7.2,-22.0,0,1,1.5,0,1,0
IN108518,Jio,Gujarat,Tier-2,43,Female,Prepaid,4G smartphone,20,404,28,12,Retail shop,1,22.6,407,23,-17.2,-17.7,0,1,1.7,1,1,0
IN108519,Airtel,Rajasthan,Tier-3,28,Male,Prepaid,Feature phone,1,180,28,6,Retail shop,0,0.4,291,23,26.5,8.3,0,1,3.4,0,0,0
IN108520,Jio,Bihar,Tier-3,42,Female,Prepaid,Feature phone,20,250,28,8,Retail shop,0,0.7,376,26,-24.5,18.5,0,0,1.9,0,0,0
IN108521,Jio,Maharashtra,Tier-3,22,Male,Prepaid,4G smartphone,47,215,56,15,UPI app,0,15.6,395,20,-9.0,7.9,0,0,4.4,1,2,0
IN108522,BSNL,Karnataka,Tier-2,18,Female,Prepaid,Feature phone,88,284,28,15,Retail shop,0,0.5,587,18,3.0,21.1,0,0,2.2,1,2,0
IN108523,Jio,West Bengal,Tier-3,23,Female,Prepaid,5G smartphone,12,175,28,15,Retail shop,1,35.2,517,22,0.2,41.5,0,0,2.8,3,4,0
IN108524,Airtel,Uttar Pradesh,Rural,20,Male,Prepaid,4G smartphone,1,263,28,14,Operator app,0,17.9,514,21,6.5,-16.9,0,0,2.5,0,1,0
IN108525,Vi,Karnataka,Tier-2,19,Female,Prepaid,4G smartphone,58,469,84,37,UPI app,0,16.8,507,21,7.3,5.2,0,0,3.0,0,0,0
IN108526,Vi,Gujarat,Rural,36,Male,Prepaid,5G smartphone,49,138,28,27,UPI app,0,30.9,412,15,-4.1,-10.8,0,0,2.0,2,0,0
IN108527,Jio,Delhi,Tier-2,29,Male,Prepaid,4G smartphone,42,328,56,4,UPI app,0,24.0,490,15,-9.7,-8.8,0,1,2.2,0,1,0
IN108528,Jio,Uttar Pradesh,Tier-3,33,Male,Prepaid,4G smartphone,32,225,28,28,UPI app,0,46.9,485,34,-21.7,-33.0,1,0,3.3,0,0,0
IN108529,Airtel,West Bengal,Tier-2,37,Female,Prepaid,4G smartphone,35,286,56,23,Operator app,0,25.7,53,25,36.8,0.6,1,1,5.4,1,2,0
IN108530,Jio,Bihar,Tier-3,18,Female,Prepaid,4G smartphone,52,254,28,7,UPI app,0,12.4,423,22,-10.8,20.6,1,1,7.8,1,2,0
IN108531,Airtel,West Bengal,Rural,37,Female,Prepaid,5G smartphone,1,123,56,19,UPI app,0,50.3,577,25,-13.6,17.2,0,0,4.3,2,3,1
IN108532,Airtel,Bihar,Tier-2,19,Male,Prepaid,4G smartphone,2,191,84,4,Operator app,0,21.1,409,24,-20.9,-3.5,1,0,2.7,1,2,0
IN108533,BSNL,Rajasthan,Rural,26,Male,Prepaid,4G smartphone,30,176,365,266,UPI app,0,25.5,234,20,-27.7,42.1,1,0,4.2,1,2,0
IN108534,Jio,Karnataka,Rural,18,Female,Prepaid,4G smartphone,2,294,84,136,UPI app,0,20.1,485,13,13.4,-16.5,1,0,2.2,2,2,1
IN108535,Airtel,Rajasthan,Rural,38,Male,Prepaid,5G smartphone,120,172,365,180,Operator app,0,35.8,177,26,24.0,-9.4,0,0,2.9,3,1,1
IN108536,Airtel,Tamil Nadu,Metro,18,Male,Prepaid,4G smartphone,21,353,365,108,Operator app,0,5.2,374,13,-0.8,-33.0,0,1,7.1,2,2,1
IN108537,BSNL,West Bengal,Metro,19,Female,Prepaid,Feature phone,29,305,28,2,UPI app,0,0.4,432,21,10.6,27.5,0,1,2.3,0,1,0
IN108538,Airtel,Karnataka,Rural,20,Female,Prepaid,4G smartphone,18,196,28,17,Operator app,0,23.9,662,17,-2.2,-25.0,1,0,5.1,0,1,0
IN108539,Airtel,Maharashtra,Tier-3,30,Male,Prepaid,4G smartphone,34,227,28,9,Operator app,0,28.8,523,27,-5.8,18.2,0,0,0.8,0,0,0
IN108540,Airtel,West Bengal,Rural,30,Female,Prepaid,4G smartphone,48,144,28,31,UPI app,1,8.5,362,26,-13.4,-67.0,1,0,3.9,1,1,0
IN108541,Airtel,Bihar,Tier-2,40,Female,Postpaid,Feature phone,85,547,30,37,Auto-debit,0,0.3,422,23,-26.6,-4.4,1,0,3.9,0,0,0
IN108542,Airtel,Bihar,Rural,30,Male,Prepaid,4G smartphone,8,166,28,2,UPI app,0,23.5,130,23,-14.0,-42.7,0,0,2.6,1,1,1
IN108543,BSNL,Rajasthan,Rural,41,Female,Postpaid,Feature phone,5,431,30,10,UPI app,1,0.4,330,19,20.2,8.0,0,0,6.3,0,0,0
IN108544,Airtel,Maharashtra,Rural,35,Male,Postpaid,4G smartphone,1,346,30,7,Operator app,0,18.4,176,23,2.3,38.8,0,0,2.5,0,1,0
IN108545,Jio,Rajasthan,Tier-3,22,Male,Prepaid,4G smartphone,13,407,28,18,Retail shop,1,19.4,681,20,-20.1,-15.9,1,0,1.7,2,3,1
IN108546,Jio,Mumbai,Metro,25,Male,Prepaid,4G smartphone,36,165,84,27,Retail shop,1,25.7,275,18,-10.6,-16.8,1,1,0.8,0,2,0
IN108547,Jio,Bihar,Tier-3,47,Male,Prepaid,4G smartphone,58,120,56,18,Operator app,0,32.5,226,25,-7.2,-21.8,0,1,1.5,0,1,0
IN108548,Jio,Karnataka,Tier-3,44,Male,Prepaid,5G smartphone,1,250,28,8,Retail shop,0,20.1,320,26,11.0,23.3,1,1,2.0,0,0,0
IN108549,Jio,Uttar Pradesh,Tier-2,40,Male,Prepaid,Feature phone,3,336,84,37,Retail shop,0,0.4,513,22,6.0,-22.2,0,1,3.0,2,0,0
IN108550,Jio,Bihar,Tier-2,41,Female,Prepaid,4G smartphone,1,442,28,16,UPI app,0,27.3,323,8,-25.8,8.4,1,1,2.2,1,0,0
IN108551,Jio,Gujarat,Rural,36,Male,Prepaid,4G smartphone,29,175,28,6,Operator app,0,15.4,290,24,8.9,-27.3,0,0,1.8,0,0,0
IN108552,Vi,Rajasthan,Metro,35,Male,Prepaid,4G smartphone,17,300,84,131,UPI app,0,19.1,345,17,1.2,24.8,0,1,1.6,1,2,0
IN108553,Jio,West Bengal,Tier-2,32,Male,Postpaid,4G smartphone,7,688,30,27,Auto-debit,1,8.8,428,18,15.0,33.3,0,1,1.7,1,2,0
IN108554,Vi,West Bengal,Tier-3,48,Male,Prepaid,4G smartphone,30,352,28,12,UPI app,1,14.3,193,22,35.4,1.5,0,0,1.2,0,0,0
IN108555,Airtel,Mumbai,Rural,27,Female,Prepaid,4G smartphone,10,121,28,1,UPI app,0,24.7,482,27,-1.8,13.9,0,0,4.5,2,2,0
IN108556,Jio,Bihar,Tier-3,34,Male,Prepaid,4G smartphone,41,231,84,18,UPI app,0,19.0,463,31,33.7,-12.6,0,1,2.6,0,0,0
IN108557,Jio,West Bengal,Tier-2,18,Male,Prepaid,4G smartphone,120,315,28,15,UPI app,1,15.6,511,25,14.5,3.8,1,1,3.8,0,2,0
IN108558,Airtel,West Bengal,Metro,18,Female,Prepaid,4G smartphone,36,266,56,11,Retail shop,0,6.2,266,20,-35.0,6.0,1,1,1.2,2,1,0
IN108559,Vi,Uttar Pradesh,Tier-2,50,Male,Postpaid,4G smartphone,1,672,30,26,Auto-debit,0,7.8,345,21,43.1,26.0,0,1,2.2,1,1,0
IN108560,Airtel,Bihar,Tier-2,38,Female,Prepaid,4G smartphone,5,203,84,29,Operator app,0,25.9,469,23,7.3,-5.6,1,0,3.2,1,2,1
IN108561,Airtel,Uttar Pradesh,Rural,29,Female,Prepaid,4G smartphone,75,294,28,14,Operator app,0,20.1,543,23,-0.6,9.6,1,0,4.1,1,0,0
IN108562,Vi,Mumbai,Tier-2,32,Male,Prepaid,4G smartphone,4,135,56,15,UPI app,0,19.0,573,21,-6.7,-35.3,1,1,2.6,1,2,1
IN108563,Airtel,Mumbai,Metro,18,Male,Prepaid,5G smartphone,53,273,365,229,Operator app,0,53.4,247,22,21.8,-29.2,1,1,2.6,0,0,0
IN108564,Jio,West Bengal,Rural,27,Male,Prepaid,5G smartphone,120,234,56,47,Operator app,0,39.4,346,23,2.1,8.9,0,0,3.2,2,2,0
IN108565,Jio,Gujarat,Metro,18,Female,Prepaid,4G smartphone,15,271,28,21,UPI app,0,10.4,312,22,17.3,-0.3,0,1,1.6,1,0,0
IN108566,Vi,Karnataka,Metro,29,Female,Prepaid,Feature phone,2,404,28,26,Retail shop,1,0.6,518,19,-15.9,-0.7,0,1,0.6,1,2,0
IN108567,Jio,West Bengal,Tier-2,38,Female,Prepaid,4G smartphone,17,258,365,161,UPI app,0,19.0,333,22,25.6,-7.0,1,1,3.4,1,3,1
